,Date,Clients Buy,Clients Sales,Client Net,NRI Buy,NRI Sales,NRI Net,Proprietary Buy,Proprietary Sales,Proprietary Net,DII Buy,DII Sales,DII Net,Open,High,Low,Close,Text,SA
2349,30-06-2020,1481.31,1474.84,6.47,8.12,23.95,-15.83,1089.79,1062.53,27.26,5247.06,3195.75,2051.31,35009.59,35467.23,34927.2,35414.45,Indian shares record strongest quarter in    years Indian shares rise on recovery hopes  set for best quarter in    years Indian shares rise on recovery hopes  Nifty set for best quarter in    years Wary Hedge Fund Managers Aren t Buying Rally in India Stocks BSE has sought for a clarification from  KishoreBiyanis Future Retail and Future Enterprises on the significant stock price movements ,0.9776
2350,01-07-2020,1481.27,1631.63,-150.36,5.63,7.32,-1.69,1166.77,1026.16,140.61,3669.48,2292.35,1377.13,35604,36014.92,35595.36,35843.7,AnilSinghvi plz give information first if share listed on bse only and better if u can tell stock price in which range like earlier,0.7845
2351,02-07-2020,1726.79,1963.98,-237.19,10.38,8.2,2.19,1230.94,1006.72,224.22,5134.57,4225.93,908.64,36025.38,36110.21,35872.38,36021.42,Russia s Rosneft Keen to Bid for BPCL Stake  India Official Says,0.3612
2352,03-07-2020,1761.71,1911.2,-149.49,11.76,12.08,-0.32,1040.7,982.63,58.07,3094.36,3426.32,-331.96,36313.46,36661.66,36254.02,36487.28,Netural,0
2353,06-07-2020,1704.65,1989.26,-284.61,8.82,9.11,-0.29,1323.41,1139.46,183.94,4205.92,3942.45,263.47,36660.35,36723.27,36271.09,36674.52,Netural,0
2354,07-07-2020,1830.56,1970.94,-140.38,8.28,5.74,2.54,1403.05,1372.53,30.53,3512.24,4296.71,-784.47,36738.38,36828.43,36234.17,36329.01,Indian shares end higher for fifth day  lenders soar Indian shares run out of steam after   day rally  surging virus cases weigh Indian shares rise for  th session  auto stocks shine No prizes for guessing which is the first  Indian company to breach the Rs       lakh crore market capitalization  RelianceIndustries saw its stock price soar to Rs        on the Bombay Stock Exchange  ,0.4802
2355,08-07-2020,1897.73,1902.87,-5.14,8.69,8.98,-0.29,1435.32,1452.34,-17.02,3721.81,4575.22,-853.41,36450.69,36806.3,36422.3,36737.69,Netural,0
2356,09-07-2020,1549.68,1590.06,-40.38,6.89,5.54,1.35,1097.61,1050.15,47.46,2872.1,3675.49,-803.39,36555.13,36748.89,36401.11,36594.33,Indian shares close slightly higher on global cues Indian shares fall as COVID    count adds to weak sentiment  eyes on Vodafone Idea Indian shares fall as COVID    count adds to weak sentiment  eyes on Vodafone Idea Indian shares flat  Vodafone Idea news awaited,0.2263
2357,10-07-2020,1699.84,1770.5,-70.66,12.59,7.12,5.46,1234.47,1240.86,-6.39,2777.56,3208.77,-431.21,36880.66,37024.2,36533.96,36693.69,India Stocks Climb After Volatile Start Ahead of Monetary Policy,0
2358,13-07-2020,1642.39,1702.12,-59.73,8.63,10,-1.37,1213.25,1217.82,-4.56,2803.89,4289.48,-1485.59,36517.28,36538.1,35877.42,36033.06,Indian stocks to lag rivals as stimulus falls short Clariant s stock price closed     up on NSE because of dividend news  ,-0.34
2359,14-07-2020,1542.88,1488.05,54.83,12.87,7.54,5.33,1159.3,1318.48,-159.18,3536.39,4186.09,-649.7,36314.76,36810.25,35894.96,36051.81,Something should be there   could be a stock split to attract more retailers by keeping stock price affordable to increase market cap ,0.5859
2360,15-07-2020,1782.42,1811.54,-29.11,6.93,13.95,-7.02,1402.68,1391.64,11.04,4198.17,5097.54,-899.37,36401.2,36524.62,36038.41,36471.68,See the movement in wipro stock price but more importantly see the option price  Opened at around     and went up to almost     Money could have been doubled or tripled easily     ,0.7572
2361,16-07-2020,1580.32,1732.38,-152.05,6.57,9.63,-3.06,1421.85,1367.39,54.46,5544.6,3884.69,1659.91,36547.75,37125.98,36512.92,37020.14,Netural,0
2362,17-07-2020,1575.1,1719.76,-144.66,7.74,11.07,-3.33,1338.6,1258.27,80.32,4072.47,4281.89,-209.42,37409.03,37478.87,37185.78,37418.99,Netural,0
2363,20-07-2020,1733.89,2019.29,-285.4,9.59,8.48,1.11,1512.4,1346.59,165.81,3306.19,4828.18,-1521.99,37823.61,37990.55,37742.05,37930.33,Netural,0
2364,21-07-2020,1818.55,1847.19,-28.64,7.33,9.63,-2.3,1385.95,1344.78,41.17,3465.53,4192.92,-727.39,38178.07,38199.27,37601.62,37871.52,Indian Stocks Advance Amid Optimism Over Earnings  Virus Vaccine Indian shares rise on virus vaccine hopes  auto  energy stocks gain Indian shares rise for fifth session on virus vaccine hopes,0.9517
2365,22-07-2020,1824.71,1868.82,-44.11,6.95,11.53,-4.59,1460.21,1528.18,-67.97,3694.53,4833.36,-1138.83,37814.92,38225.03,37738.59,38140.47,As per BSE and SEBI  retailers should avoid entire SME segment so for safeguarding they created minimum   Lacs investment criteria for all SME stocks  With rising stock price that   lacs now turns     lacs  RIL shares touched an all time high of Rs       per share   They are currently trading on the  BSE at Rs        higher by Rs       or       from its previous close   In the past three months  RIL s stock price has grown around    per cent Reliance Industries share price gained about a percent hitting new record high of Rs       per share on BSE   The stock price has surged over    percent in the last   months  and on July     it was trading at Rs           up Rs        or      percent at       hours ,0.8905
2366,23-07-2020,1744.15,1981.9,-237.75,6.02,5.62,0.4,1357.06,1173.36,183.69,3825.47,4757.38,-931.91,37949.59,38235.73,37748.41,38128.9,Penny Stocks on Fire in India as Robinhood Traders Pile In Rossari Biotech have touched its upper circuit of Rs         on its  st day of trading   The stock price is closed on                 Points   Day High        Day Low       ,-0.5423
2367,24-07-2020,1945.95,1972.26,-26.31,10.73,8.6,2.14,1383.59,1393.56,-9.97,4079.67,5082.65,-1002.98,38275.34,38275.34,37769.44,37934.73,Netural,0
2368,27-07-2020,1687.66,1710.07,-22.4,10.21,8.48,1.73,1281.46,1253.95,27.52,3560.65,4538.53,-977.88,38052.18,38554.72,37998.13,38492.95,Netural,0
2369,28-07-2020,1623.49,1679.63,-56.14,6.44,5.59,0.85,1184.41,1109.48,74.92,3990.8,5008.2,-1017.4,38427.15,38617.03,37884.41,38071.13,The slump in YesBank s shares continued on Tuesday with its stock price falling below the further public offering price of Rs      During the initial trade  its share price on  BSE declined nearly     to Rs       ,0.4215
2370,29-07-2020,1600.37,1845.05,-244.69,7.61,6.29,1.33,1275.83,1252.9,22.94,4301.09,4806.71,-505.62,38262.83,38413.81,37678.42,37736.07,Indian shares fall as Reliance drags on profit taking  autos decline BSE IT Stock Price News On Indian Information Technology Companies Share Index Performance  Know Analysts Opinion ,0.6808
2371,30-07-2020,2059.75,2174.27,-114.52,9.55,6.41,3.14,1203.36,1234.87,-31.51,5558.41,5945.65,-387.24,37847.88,37897.78,37431.68,37606.89,Netural,0
2372,31-07-2020,1683,1836.12,-153.12,10.04,10.39,-0.35,1358.63,1320.72,37.91,4447.93,4005.2,442.73,37595.73,37596.02,36911.23,36939.6,Going by forward earnings  the digital space is getting stronger  the stock price is likely get upgraded by institutions  Let s wait for markets verdict on it  As market will be knowing all   of   business vertical will be badly hit by covid     It must be factored in price      ,0.0258
2373,03-08-2020,3294,2244.85,1049.15,10.97,7.21,3.76,2057.64,1502.02,555.62,4719.84,4855.39,-135.55,37092.86,37745.6,36987.73,37687.91,Netural,0
2374,04-08-2020,1641.66,1691.2,-49.54,10.33,7.96,2.37,1211.44,1178.3,33.14,3650.09,4315.78,-665.69,37892.36,38139.96,37550.6,37663.33,Indian shares end lower on fears of lockdown extension Indian shares rebound to jump     banks  pharma stocks rally Indian shares drop in early trade  auto stocks slip Market opens at fresh high  Sensex jumps over     points  Nifty tops        Tata chairman Chandra buys group cos    stocks,0.7783
2375,05-08-2020,1655.55,1717.87,-62.33,9.65,10.76,-1.11,1324.68,1247.78,76.9,3055.35,3481.33,-425.98,37946.8,38221.4,37755.1,38025.45,India Stocks Trim Worst Losses in Five Weeks on Stimulus Hopes,-0.6124
2376,06-08-2020,1653.26,1788.49,-135.23,15.89,9.86,6.03,1320.91,1235.85,85.06,3042.83,3510.83,-468,37951.07,38109.68,37787.38,38040.57,Indian shares end higher on technology gains Indian shares surge over    as financials gain  lockdowns ease Indian shares rise led by financials  Reliance Industries As the stock price of RelianceIndustries Limited  RIL  hit an all time high of Rs       on the  BSE  the RIL story has defied experts and naysayers who cast doubts on the share s instrinsic value and commented that the price will fall post rights issue that closed on June  ,0.9246
2377,07-08-2020,1752.34,1866.53,-114.19,12.65,9.43,3.22,1252.71,1230.64,22.06,3442.99,3881.61,-438.62,38168.42,38430.69,38073.29,38182.08,Indian shares stumble after   day rally as virus fears take hold Indian shares subdued after   day rally as IT stocks weigh Indian shares rise for  th straight session as IndusInd Bank climbs BSE and NSE   stock price,0.5719
2378,10-08-2020,1942.27,2137.68,-195.42,10.28,11.86,-1.58,1463.45,1274.06,189.39,3963.32,4468.24,-504.92,38371.34,38556.27,38313.06,38407.01,TCS Shares Soar To Record High After Mega Buyback Announcement  TCS Stock Price  At      am  TCS shares traded      per cent higher at Rs          on the bourse  outperforming the benchmark Sensex index which was up      per cent   Nifty  stock  stockmarket  NSE  BSE  Techni   ,0.7269
2379,11-08-2020,1592.16,1758.1,-165.94,10.66,9.21,1.44,1198.92,1116.98,81.94,2759.01,4174.55,-1415.54,38321.13,38414.37,38125.81,38369.63,Netural,0
2380,12-08-2020,1785.78,1917.9,-132.11,86.35,8.45,77.9,1297.36,1159.73,137.63,3560.3,4499.97,-939.67,38456.64,38516.85,38215.05,38310.49,Indian shares end at all time high as Reliance  TCS gain Indian shares hit record highs on Reliance  Maruti boost Indian shares at record highs  IT stocks  Maruti lead gains India Rally Could Broaden to Include Banks as Reliance Peaks Yes Bank Share Price Today  Stock Price  ,0.9517
2381,13-08-2020,1975.16,2122.06,-146.9,14.15,9.55,4.6,1401.46,1308.89,92.57,3693.86,4457.4,-763.54,38432.94,38540.57,37654.92,37877.34,Indian shares end mostly flat as investors eye fresh triggers Indian shares rise on gains in metals  upbeat global mood India s Sensex Declines as Modi Flags Tax Collection Concern Sir good morning  Kal ek stoch dekha jo BSE par listed hai stock price     but company pay dividends     and company OFS price  k and buy back   k  but no any invester participate in buy back  So please explain on this sto,0.7258
2382,14-08-2020,2015.14,2074.25,-59.12,14.16,9.66,4.5,1463.97,1455.26,8.71,3255.49,4052.57,-797.08,38062.07,38119.38,37734.14,38050.78,Indian shares fall for third straight session  banks slide Banks drag as Indian shares set for third consecutive day of losses India Stocks Set for Second Week of Gains on Steady Fund Inflows Indian shares rise on hopes for economic relief measures Indian shares rise on hopes of more stimulus,0.9349
2383,17-08-2020,1517.41,1731.53,-214.13,8.6,6.2,2.4,1337.45,1249.36,88.1,2766.3,3483.92,-717.62,38084.7,38571.23,38062.01,38528.32,Indian shares end higher  NTPC top boost Indian shares cheer PM Modi s promise on COVID    vaccines Indian shares cheer PM Modi s promise on COVID    vaccines,0.9601
2384,18-08-2020,1485.64,1686.67,-201.03,14.51,6.93,7.58,1175.59,1076.52,99.07,2893.29,3272.67,-379.38,38727.89,38788.51,38550.65,38614.79,JPMorgan Flags Populism as a Key Risk to Indian Economy  Stocks Ran Benford s Law on      stock price on BSE  Fantastic Result   ,0.3612
2385,19-08-2020,1559.3,1737.37,-178.07,7.81,12.49,-4.68,1257.01,1180.87,76.14,3595.59,3692.72,-97.13,38283.9,38402.45,38155.78,38220.39,Netural,0
2386,20-08-2020,1900.4,2140.6,-240.2,9.77,11.14,-1.37,1406.65,1189.96,216.69,3438.24,4110.47,-672.23,38471.93,38579.83,38411.37,38434.72,Netural,0
2387,21-08-2020,1793.79,1995.95,-202.17,12.73,13.21,-0.49,1233.11,1125.54,107.57,4277.43,4528.08,-250.65,38566.96,38894.94,38545.76,38799.08,Netural,0
2388,24-08-2020,2231.01,2224.07,6.94,14.01,10.65,3.36,1421,1135.83,285.16,3344.75,3680.39,-335.64,38948.46,39008.89,38679.67,38843.88,Indian shares end near six month highs on coronavirus treatment hopes Indian shares inch up as more industries reopen  banks lead gains Indian shares inch up as more industries reopen  financials lead Recall  it was all around the market that the stake sale by BPCL will be absorbed by Aramco and the stock price of BPCL doubled on this speculation hitting record high above    ,0.8689
2389,25-08-2020,2296.6,2308.21,-11.61,10.96,8.69,2.27,1501.47,1337.06,164.41,3913.03,4086,-172.97,38930.18,39111.55,38765.09,39073.92,Bharat Petroleum Corp Ltd Live Stock Price BSE NSE The Stock Investor  Bharat Heavy Electricals Ltd Live Stock Price  BHEL Ltd Live Share Price  Bharat Gears stock price  Bharat Gears live share stock price ,0.5267
2390,26-08-2020,1942.48,2089.62,-147.14,9.71,9.7,0.02,1422.98,1223.33,199.64,3785.61,4980.23,-1194.62,39293.53,39326.98,39046.94,39113.47,Indian equities face correction after     rally,0
2391,27-08-2020,1763.92,2104.74,-340.82,182.99,8.6,174.39,1296.51,1230.03,66.49,3339.96,4149.23,-809.27,39264.48,39579.58,39235.03,39467.31,Everest Group Identifies HGS as a Major Contender and Star Performer in its Healthcare Payer Operations Services PEAK Matrix   IndusInd Bank soars    after UBS upgrades the stock to  Buy  from  Sell    From its recent low of Rs        on closing basis   hit on May           the stock price of the lender has surged    per cent on the BSE till    By,-0.079
2392,28-08-2020,2026.88,2440.1,-413.23,12.67,14.41,-1.74,1609.32,1468.42,140.9,5341.4,5884.96,-543.56,39888.15,40010.17,38395.89,38628.29,Bharatiya Global Infomedia Stock Price  Bharatiya Global Live Share Price  Bharat Seats Ltd Live Share Stock Price  Live Stock Share market index  Bharat Road Network Ltd Live Stock Price  Bharat Road Live Share Price,0.7783
2393,31-08-2020,2591.51,2750.06,-158.54,16.4,12.96,3.44,2041.56,1998.37,43.19,5760.96,5080.08,680.88,38754,39226.82,38542.11,38900.8,Jaiprakash Associates Ltd Live Stock Price   Jpassociat Live Share Price           BSE,0.296
2394,01-09-2020,1446.83,1581.13,-134.29,9.47,6.72,2.75,1317.5,1227.99,89.51,3436.41,4211.64,-775.23,38892.64,39141.84,38736.22,39086.03,Netural,0
2395,02-09-2020,1179.3,1365.22,-185.92,7.44,6.52,0.92,1112.21,997.31,114.9,3157.15,3814.63,-657.48,39165.8,39236.36,38943.43,38990.94,Netural,0
2396,03-09-2020,1344.58,1598.65,-254.07,9.83,6.54,3.28,1200.42,1055.28,145.14,3301.57,3181.49,120.08,38325,38729.66,38249.77,38357.18,Indian stocks suffer worst day in       years on virus panic  oil price crash Indian stocks set for worst day since      on virus panic  oil crash Indian stocks set for worst day since      on virus panic  oil crash Indian stocks drop on deepening virus fears  oil crash  Nifty hits   yr low,-0.9904
2397,04-09-2020,1657.48,1605.64,51.84,11.5,48.29,-36.8,1390.09,1325.25,64.84,3784.71,4241.59,-456.88,38284.78,38519.92,38060.74,38417.23,Indian shares rally on hopes of peaking outbreak  easing of curbs Indian shares track Asian peers higher on hopes of pandemic nearing peak Indian shares track Asian peers higher on hopes of pandemic nearing peak Sensex zooms     points to settle above        mark for first time ever  Nifty tops        Sensex rallies     points to hit fresh high  Nifty tops       ,0.9805
2398,07-09-2020,1257.74,1323.65,-65.91,8.17,15.9,-7.73,1076.08,1067.76,8.31,2987.83,3803.65,-815.82,38498.07,38746.48,38275.45,38365.35,Indian stocks end at   month high as focus shifts to corporate earnings Indian shares rise as focus shifts to corporate earnings Indian shares edge higher as focus shifts to earnings Indian shares edge higher as focus shifts to earnings,0.6808
2399,08-09-2020,1229.78,1264.76,-34.98,7.89,15.61,-7.73,993.89,987.7,6.19,4162.36,3542.07,620.29,37988.56,38252.67,37935.26,38193.92,Netural,0
2400,09-09-2020,1229.91,1309.83,-79.92,8.27,11.56,-3.29,997.51,977.86,19.65,3974.56,4238.53,-263.97,38516.88,38878.25,38367.07,38840.32,Reliance props up India shares in global sell off Astrazeneca adds to Indian share falls  Reliance gets boost Indian shares fall after global tech rout  coronavirus vaccine trial halt AirTel   Everyone thought  Vodafone idea will not survive  amp  there will be only two players in market   the recent move by Vodafone  is now a headwind for AirTel  hence the stock price is deteriorating  expecting there will be tough competition for AirTel by Vodafone,0.7783
2401,10-09-2020,1636.52,1695.9,-59.38,15.9,8.24,7.66,1181,1065.55,115.45,3224.77,3542.07,-317.3,38865.17,38978.52,38711.8,38854.55,Don t give importance to stock price value  instead of that give ur dedication to business growth and its financial performance it automatically  will create intrinsic value,0.875
2402,11-09-2020,1296.92,1367.69,-70.77,7.07,70.53,-63.46,975.29,917.95,57.35,3004.57,3728.88,-724.31,39073.51,39230.16,38573.17,38756.63,Netural,0
2403,14-09-2020,1551.61,1871.83,-320.22,11.7,12.41,-0.71,1301.21,1199.07,102.14,5851.26,5971.61,-120.35,38904.67,39102.25,38753.68,39044.35,Banks  Reliance drag Indian shares lower  IT stocks surge on HCL outlook IT lifts Indian shares after HCL outlook  SEBI norms help small  mid caps IT lifts Indian shares after HCL outlook  SEBI norms help small  mid caps Indian shares up on HCL Tech outlook  SEBI norms help small  mid caps,0.8957
2404,15-09-2020,1339.88,1412.84,-72.96,10.67,6.57,4.1,1042.52,977.53,64.99,3922.08,4817.71,-895.63,39161.01,39359.51,39037.96,39302.85,Indian shares end higher after inflation data  small  mid caps add to gains Indian shares end higher after inflation data  small  mid caps add to gains Indian shares rise after inflation data  small  mid caps extend gains Indian shares open higher on inflation data  IT boost,0.9468
2405,16-09-2020,1184.27,1453.45,-269.18,7.41,7.09,0.32,933.36,876.99,56.38,4259.67,4471.88,-212.21,39120.64,39234.81,38926.34,38979.85,Indian shares rise on banking  IT boost  Dr  Reddy s hits   week high Indian shares edge higher  China tensions  virus cases cap gains Indian shares flat amid China tensions  virus cases cross   mln,0.6486
2406,17-09-2020,1460.43,1463.45,-3.02,9.7,7.15,2.55,977.46,944.39,33.07,3883.84,4951.67,-1067.83,39200.42,39200.42,38635.73,38845.82,Banks drag Indian shares lower as China tensions  Fed weigh Indian shares fall as China tensions  Fed weigh  banks drop Banks drag Indian shares as China tensions  Fed weigh,-0.8225
2407,18-09-2020,1846.57,1882.19,-35.62,11.99,17.72,-5.73,1315.45,1120.66,194.79,6248.89,6349.72,-100.83,38812.69,38990.76,37938.53,38034.14,Indian shares end lower as banks drop  pharma shines Victory Square Technologies Portfolio Company V  Games Acquires Techstars      Alumni Company  GameOn  Pharma stocks lift Indian markets  Dr Reddy s hits record high Indian shares rise as Dr Reddy s boosts pharma stocks,0.34
2408,21-09-2020,1708.83,1760.66,-51.83,14.13,8.55,5.57,1279.58,1316.51,-36.93,4333.23,4851.18,-517.95,38200.71,38209.97,37531.14,37734.08,Netural,0
2409,22-09-2020,1441.02,1513.91,-72.88,11.71,13.14,-1.43,1266.49,1195.52,70.96,4963.84,4084.93,878.91,38124.94,38140.07,37313.09,37668.42,Netural,0
2410,23-09-2020,1354.38,1392.1,-37.71,10.18,9.87,0.3,1060.93,1100.66,-39.74,5186.24,3557.01,1629.23,37282.18,37304.26,36495.98,36553.6,India Stocks Rise  Set to End Longest Losing Streak Since August KKR to Invest      Million in Mukesh Ambani s Retail Unit ETFs of State Owned India Firms Have Lagged In This Market Rally,-0.5859
2411,24-09-2020,1254.1,1198.16,55.94,10.36,7.88,2.48,941.16,998.31,-57.14,7839.03,7650.39,188.64,36991.89,37471.17,36730.52,37388.66,Only    columns need to be filled in as shown in the image below  I guess many will now skip Capital gains BSE Stock Price on    Jan      for LTCG on Shares can be found at our site,0.5574
2412,25-09-2020,1345.72,1430.58,-84.86,13,6.18,6.82,1056.79,1039.69,17.1,4210.84,2140.21,2070.63,37756.25,38035.87,37544.05,37981.63,Banks  IT lead rebound in Indian shares on fiscal stimulus hopes Indian shares rebound on IT boost  state run banks dip,0.836
2413,28-09-2020,1182.06,1266.54,-84.48,9.03,3.96,5.06,1044.21,955.3,88.91,3041.27,2498.93,542.34,38176.86,38235.94,37831.35,37973.22,Indian shares end higher as banks surge on government support hopes,0.7717
2414,29-09-2020,1071.18,1182.59,-111.41,8.41,5.02,3.39,940.05,921.57,18.48,3244.85,2668.35,576.5,38068.89,38236.34,37828.11,38067.93,Netural,0
2415,30-09-2020,1111.59,1181.63,-70.04,7.79,5.31,2.48,836.97,809.89,27.08,3010.51,2601.04,409.47,38410.2,38738.89,38410.2,38697.05,Indian shares close higher as HDFC Bank s gains offset energy  metals losses Price Crosses    Days Moving Average in Ambuja Cements Ltd         BSE   This bullish signal indicates that the stock price may rise from the close of        and will reach a target of     ,0.4767
2416,01-10-2020,1813.04,2555.03,-741.99,13.73,6.45,7.28,1129.88,1031.69,98.19,3277.14,3017.68,259.46,38956.78,39263.85,38819.89,38973.7,Netural,0
2417,05-10-2020,1283.25,1429.32,-146.07,8.51,7.33,1.17,1013.68,887.51,126.16,2779.65,3251.21,-471.56,39336.34,39623.76,39191.1,39574.57,Netural,0
2418,06-10-2020,1233.82,1414.79,-180.97,8.81,6.98,1.83,962.98,821.08,141.9,3076.87,4011.71,-934.84,39633.19,39968.04,39450.82,39878.95,Indian shares end higher as easing curbs outweigh COVID    surge Wipro Extends Partnership with VMware to Deliver BoundaryLess Enterprise Solution Indian shares rise as investors bet on swift economic revival Indian shares gain as investors bet on swift economic revival To understand penny stock price performance  we analyse BSE stocks  Don t miss out on this list ,0.93
2419,07-10-2020,1309.58,1378.06,-68.48,7.35,6.25,1.1,981.09,872.56,108.53,2970.15,4099.64,-1129.49,40204.32,40468.88,40062.23,40182.67,Indian stocks end lower on virus fears  financials suffer Indian stocks slip on virus fears  pharma  Reliance limit losses Indian stocks slip as virus fears persist  Reliance limits losses     Did you know that only    listed companies of NSE BSE have   digits stock price  https   t co  SlYqtLajo Infosys to announce Q  results on    July  Shares of Infosys were up       at Rs        on BSE   Stay in touch with Harshit for the result  Upcoming result may decide the stock price ,-0.946
2420,08-10-2020,1411.63,1574.25,-162.62,8.67,9.15,-0.48,1109.44,994.04,115.4,4992.59,4972.74,19.85,40226.25,40585.36,40066.54,40509.49,Cipla share quarter   results and analysis  Why stock price is increasing  Basic fundamentals and stock details,0.296
2421,09-10-2020,1245.87,1411.85,-165.98,7.99,7.38,0.62,1045.09,914.22,130.87,4154.21,4027.6,126.61,40716.95,40905.49,40387.4,40593.8,Indian shares close higher on Reliance boost Ambani s Reliance to Offer     Billion Stake in Retail Arm to Amazon Indian Stocks Snap Two Day Decline as Global Equities Advance Indian shares rise as Reliance hits record high Indian shares rise as Reliance hits record high,0.8402
2422,12-10-2020,1234.42,1350.48,-116.06,7.14,7.3,-0.16,912.69,845.63,67.06,1960.27,2989.04,-1028.77,40592.54,40786.82,40461.97,40625.51,Indian shares fall from record highs  agrochemical firm UPL weighs L T Technology Services wins USD     Million plus Plant Engineering engagement from global O G major Indian shares slide from record highs  agrochemical firm UPL plunges Indian shares slip from record highs  agrochemical firm UPL plunges,0.9461
2423,13-10-2020,1159.22,1202.03,-42.82,6.71,5.62,1.09,811.03,744.18,66.85,3029.17,4703.63,-1674.46,40623.19,40880.25,40279.55,40794.74,Indian Stock Benchmark Posts Longest Winning Streak Since      BSE small cap index Some Harvesting done in September       By some of smart trader or investor     If you are still holding  KACHRA  Bech Do  Due to oversold on stock price some stocks bounce from lower level not due to good fundamental but corrective bounce   Meghmani Organics stock price extended weakness below  MA         Technical parameters showing weakness and more weakness below       can increase negative moves  On the upside                         are strong resistances to be consider ,-0.8571
2424,14-10-2020,1078.65,1139.8,-61.15,5.04,3.37,1.66,815.97,723.82,92.15,2962.67,4238.81,-1276.14,41048.05,41048.05,39667.47,39728.41,Netural,0
2425,15-10-2020,1323.92,1308.08,15.84,7.85,5.89,1.96,922.05,978.96,-56.91,3251.11,4059.4,-808.29,39936.61,40125.71,39699.42,39982.98,Likhitha Infrastructure shares list at premium on BSE  NSE  stock price jumps over    on debut      stocks out of     constituents of BSE SmallCap index have more than doubled since March     with Tanla Solutions  Aarti Drugs  Ramco Systems leading rally with more more than      gain in less than   months  Second chart shows Tanla s revenue and stock price comparison  Likhitha Infrastructure shares list at premium on BSE  NSE  stock price jumps over    on debut ,0.8419
2426,16-10-2020,1053.7,1085.11,-31.4,6.92,6.63,0.29,868.27,796.35,71.92,2545.89,2975.7,-429.81,40318.57,40519.48,40211.22,40431.6,Netural,0
2427,19-10-2020,938.73,1118.03,-179.3,6.67,6.79,-0.12,972.45,815.91,156.54,3278.52,4900.25,-1621.73,40420.29,40732.01,40305.59,40544.37,CMP  Rs         The stock price added over a percent after Rekha Rakesh Jhunjhunwala raised her stake in cthe company to       percent from       percent in September quarter  as per the BSE Shareholding pattern   https   t co EeFLp dOVe NCC stock price added over a percent after  RekhaRakesh Jhunjhunwala raised her stake in cthe company to       percent from       percent in September quarter  as per the BSE Shareholding pattern Reason for Polymed share correcting from today s high of        to      BSE asked clarification from the company why the stock price is on the rise  To which company has replied it is market driven  But the damage has been done  Here is the reply,-0.5719
2428,20-10-2020,964.41,1081.25,-116.84,5.18,6.78,-1.6,894.04,817.4,76.65,2928.16,4561.39,-1633.23,40767.14,40976.02,40150.48,40707.31,Netural,0
2429,21-10-2020,1166.24,1267.59,-101.35,7.8,5.7,2.1,1105.95,998.11,107.85,3951.48,5585.01,-1633.53,40531.31,40721.57,40309.05,40558.49,Netural,0
2430,22-10-2020,1017.7,1172.68,-154.98,5.11,6.22,-1.11,982.17,862.95,119.22,3207.37,5227.24,-2019.87,40728.39,40811.12,40590.9,40685.5,News for a raise of rs    in stock price to trade equal to one value per share   Lol,0.7506
2431,23-10-2020,1238.57,1316.44,-77.87,6.77,6.32,0.44,1102.53,848.71,253.82,3705.8,4597.66,-891.86,40649.76,40724.4,39948.29,40145.5,Indian shares end higher  Aditya Birla Fashion surges on Flipkart deal Indian shares rise as financials gain  blue chip earnings in focus Indian shares rise as financials gain  blue chip earnings in focus,0.9081
2432,26-10-2020,1347.83,1274.15,73.68,9.82,10.62,-0.8,889.22,865.83,23.39,3112.15,4091.31,-979.16,40199.08,40555.6,39978.39,40522.1,India Stocks Decline as U S  Stimulus Concern Damps Sentiment,0
2433,27-10-2020,1054.93,1217.54,-162.61,7.19,8.9,-1.71,998.11,947.56,50.55,4310.08,5880.88,-1570.8,40664.35,40664.35,39774.6,39922.46,Netural,0
2434,28-10-2020,1237.56,1292.57,-55.01,7.46,7.21,0.26,966.72,941.7,25.02,3843.24,3841.76,1.48,39537.17,40010.83,39524.25,39749.85,Wipro Strengthens Partnership With SAP on Industry Cloud Solutions for Real Estate Sector,0.5719
2435,29-10-2020,1036.18,1061.89,-25.72,6.75,9.15,-2.4,831.25,817.8,13.45,3325.98,3579.39,-253.41,39779.82,39988.25,39241.87,39614.07,Fairfax India Holdings Corporation  Third Quarter Financial Results,0
2436,30-10-2020,1085.21,1144.67,-59.46,7.96,5.07,2.9,880.65,835.75,44.9,2694.06,2062.95,631.11,39880.38,39968.03,39334.92,39757.58,Reliance Industries Posts     Profit Drop as Pandemic Hits Oil Demand Appili Therapeutics Joins Dr  Reddy s  Global Response Aid  and FUJIFILM in Advancing Avigan   Tablets for the Potential Treatment of COVID    Indian bourse to consult regulator on Future Reliance deal after Amazon objection source,0.25
2437,02-11-2020,1214.35,1264.39,-50.04,7.8,8.58,-0.77,1006.69,931.26,75.43,3816.19,4350.16,-533.97,39990.75,40354.73,39952.79,40261.13,Netural,0
2438,03-11-2020,1192.39,1327.59,-135.2,7.02,6.47,0.54,950.25,855.77,94.48,4316.48,5417.4,-1100.92,40171.71,40693.51,40076.47,40616.14,Indian shares close higher as BoE rate cut bolsters stimulus hopes Indian Stocks Advance as Investors Weigh Cheaper Oil Amid Risks Indian shares inch higher on Reliance boost  virus fears linger,0.4404
2439,04-11-2020,1493.5,1579.95,-86.45,5.98,5.65,0.32,1104.22,965.06,139.16,4428.91,4437.04,-8.13,41112.12,41370.91,41030.17,41340.16,Sensex jumps over     points  Nifty tops       ,0.7184
